PROC     COMM             PID    FD     ERR    FNAME           
PROC:    ls               47089  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    ls               47089  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    ls               47089  0      0      /proc/filesystems
PROC:    ls               47089  0      0      /               
PROC:    ls               47089  0      0      /               
PROC:    ls               47089  0      0      /               
PROC:    ls               47089  0      0      /               
PROC:    ls               47089  0      0      /               
PROC:    bash             47090  0      0      /usr/bin/cat    
PROC:    bash             47090  0      0      /usr/bin/cat    
PROC:    bash             47090  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    bash             47090  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    cat              47090  0      0      /etc/ld.so.cache
PROC:    cat              47090  0      0      /etc/ld.so.cache
PROC:    cat              47090  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    cat              47090  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
[ERROR] pid: 47090 file/mount error!
PROC:    cat              47090  -1     1      /etc/shadow     
PROC:    bash             47098  0      0      /usr/bin/mount  
PROC:    bash             47098  0      0      /usr/bin/mount  
PROC:    bash             47098  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    bash             47098  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    mount            47098  0      0      /etc/ld.so.cache
PROC:    mount            47098  0      0      /etc/ld.so.cache
PROC:    mount            47098  0      0      /usr/lib/x86_64-linux-gnu/libmount.so.1.1.0
PROC:    mount            47098  0      0      /usr/lib/x86_64-linux-gnu/libmount.so.1.1.0
PROC:    mount            47098  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    mount            47098  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    mount            47098  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    mount            47098  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    mount            47098  0      0      /usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0
PROC:    mount            47098  0      0      /usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0
PROC:    mount            47098  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    mount            47098  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    mount            47098  0      0      /proc/filesystems
PROC:    mount            47098  0      0      cgroup          
PROC     COMM             PID    FD     ERR    FNAME           
PROC:    bash             49934  0      0      /usr/bin/mkdir  
PROC:    bash             49934  0      0      /usr/bin/mkdir  
PROC:    bash             49934  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    bash             49934  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    mkdir            49934  0      0      /etc/ld.so.cache
PROC:    mkdir            49934  0      0      /etc/ld.so.cache
PROC:    mkdir            49934  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    mkdir            49934  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    mkdir            49934  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    mkdir            49934  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    mkdir            49934  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    mkdir            49934  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    mkdir            49934  0      0      /proc/filesystems
PROC:    bash             49935  0      0      /usr/bin/mount  
PROC:    bash             49935  0      0      /usr/bin/mount  
PROC:    bash             49935  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    bash             49935  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    mount            49935  0      0      /etc/ld.so.cache
PROC:    mount            49935  0      0      /etc/ld.so.cache
PROC:    mount            49935  0      0      /usr/lib/x86_64-linux-gnu/libmount.so.1.1.0
PROC:    mount            49935  0      0      /usr/lib/x86_64-linux-gnu/libmount.so.1.1.0
PROC:    mount            49935  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    mount            49935  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    mount            49935  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    mount            49935  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    mount            49935  0      0      /usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0
PROC:    mount            49935  0      0      /usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0
PROC:    mount            49935  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    mount            49935  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    mount            49935  0      0      /proc/filesystems
PROC:    mount            49935  0      0      /proc/filesystems
PROC     COMM             PID    FD     ERR    FNAME           
PROC:    bash             50452  0      0      /usr/bin/mkdir  
PROC:    bash             50452  0      0      /usr/bin/mkdir  
PROC:    bash             50452  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    bash             50452  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    mkdir            50452  0      0      /etc/ld.so.cache
PROC:    mkdir            50452  0      0      /etc/ld.so.cache
PROC:    mkdir            50452  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    mkdir            50452  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    mkdir            50452  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    mkdir            50452  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    mkdir            50452  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    mkdir            50452  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    mkdir            50452  0      0      /proc/filesystems
PROC:    bash             50453  0      0      /usr/bin/mount  
PROC:    bash             50453  0      0      /usr/bin/mount  
PROC:    bash             50453  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    bash             50453  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    mount            50453  0      0      /etc/ld.so.cache
PROC:    mount            50453  0      0      /etc/ld.so.cache
PROC:    mount            50453  0      0      /usr/lib/x86_64-linux-gnu/libmount.so.1.1.0
PROC:    mount            50453  0      0      /usr/lib/x86_64-linux-gnu/libmount.so.1.1.0
PROC:    mount            50453  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    mount            50453  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    mount            50453  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    mount            50453  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    mount            50453  0      0      /usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0
PROC:    mount            50453  0      0      /usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0
PROC:    mount            50453  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    mount            50453  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    mount            50453  0      0      /proc/filesystems
PROC:    mount            50453  0      0      /dev/sda3       
PROC:    mount            50453  0      0      /sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda/sda3
PROC:    mount            50453  0      0      /sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda/sda3
PROC:    mount            50453  0      0      /sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda/dev
PROC:    mount            50453  0      0      /sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda
PROC:    mount            50453  0      0      /dev/sda        
PROC:    mount            50453  0      0      /sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda
PROC:    mount            50453  0      0      /sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda
PROC:    mount            50453  0      0      /sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda/sda3
PROC:    mount            50453  0      0      /sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda/sda3/size
PROC:    mount            50453  0      0      /sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda/sda3/start
PROC:    mount            50453  0      0      /dev/sda3       
PROC:    bash             50458  0      0      /usr/bin/cat    
PROC:    bash             50458  0      0      /usr/bin/cat    
PROC:    bash             50458  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    bash             50458  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    cat              50458  0      0      /etc/ld.so.cache
PROC:    cat              50458  0      0      /etc/ld.so.cache
PROC:    cat              50458  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    cat              50458  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    cat              50458  0      0      /etc/hostname   
PROC:    bash             50460  0      0      /usr/bin/ls     
PROC:    bash             50460  0      0      /usr/bin/ls     
PROC:    bash             50460  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    bash             50460  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    ls               50460  0      0      /etc/ld.so.cache
PROC:    ls               50460  0      0      /etc/ld.so.cache
PROC:    ls               50460  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    ls               50460  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    ls               50460  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    ls               50460  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    ls               50460  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    ls               50460  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    ls               50460  0      0      /proc/filesystems
PROC:    ls               50460  0      0      /host           
PROC:    bash             50462  0      0      /usr/bin/uname  
PROC:    bash             50462  0      0      /usr/bin/uname  
PROC:    bash             50462  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    bash             50462  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    uname            50462  0      0      /etc/ld.so.cache
PROC:    uname            50462  0      0      /etc/ld.so.cache
PROC:    uname            50462  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    uname            50462  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    bash             50464  0      0      /usr/bin/whoami 
PROC:    bash             50464  0      0      /usr/bin/whoami 
PROC:    bash             50464  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    bash             50464  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    whoami           50464  0      0      /etc/ld.so.cache
PROC:    whoami           50464  0      0      /etc/ld.so.cache
PROC:    whoami           50464  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    whoami           50464  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    whoami           50464  0      0      /etc/nsswitch.conf
PROC:    whoami           50464  0      0      /etc/nsswitch.conf
PROC:    whoami           50464  0      0      /etc/passwd     
PROC:    whoami           50464  0      0      /etc/passwd     
PROC:    bash             50275  0      0      /home           
PROC:    bash             50275  0      0      /home           
PROC:    bash             50275  0      0      /home           
PROC:    bash             50275  0      0      /home           
PROC:    bash             50275  0      0      /home           
PROC:    bash             50275  0      0      /home           
PROC:    bash             50275  0      0      /home           
PROC:    bash             50275  0      0      /home           
PROC:    bash             50466  0      0      /usr/bin/ls     
PROC:    bash             50466  0      0      /usr/bin/ls     
PROC:    bash             50466  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    bash             50466  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    ls               50466  0      0      /etc/ld.so.cache
PROC:    ls               50466  0      0      /etc/ld.so.cache
PROC:    ls               50466  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    ls               50466  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    ls               50466  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    ls               50466  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    ls               50466  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    ls               50466  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    ls               50466  0      0      /proc/filesystems
PROC:    ls               50466  0      0      /home           
PROC:    ls               50466  0      0      /home           
PROC:    bash             50467  0      0      /usr/bin/ls     
PROC:    bash             50467  0      0      /usr/bin/ls     
PROC:    bash             50467  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    bash             50467  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    ls               50467  0      0      /etc/ld.so.cache
PROC:    ls               50467  0      0      /etc/ld.so.cache
PROC:    ls               50467  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    ls               50467  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    ls               50467  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    ls               50467  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    ls               50467  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    ls               50467  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    ls               50467  0      0      /proc/filesystems
PROC:    ls               50467  0      0      /home           
PROC:    ls               50467  0      0      /home           
PROC:    bash             50469  0      0      /usr/bin/ls     
PROC:    bash             50469  0      0      /usr/bin/ls     
PROC:    bash             50469  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    bash             50469  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    ls               50469  0      0      /etc/ld.so.cache
PROC:    ls               50469  0      0      /etc/ld.so.cache
PROC:    ls               50469  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    ls               50469  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    ls               50469  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    ls               50469  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    ls               50469  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    ls               50469  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    ls               50469  0      0      /proc/filesystems
PROC:    ls               50469  0      0      /host           
PROC:    bash             50275  0      0      /host           
PROC:    bash             50470  0      0      /usr/bin/ls     
PROC:    bash             50470  0      0      /usr/bin/ls     
PROC:    bash             50470  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    bash             50470  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    ls               50470  0      0      /etc/ld.so.cache
PROC:    ls               50470  0      0      /etc/ld.so.cache
PROC:    ls               50470  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    ls               50470  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    ls               50470  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    ls               50470  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    ls               50470  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    ls               50470  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    ls               50470  0      0      /proc/filesystems
PROC:    ls               50470  0      0      /host/home      
PROC:    bash             50275  0      0      /host/home      
PROC:    bash             50471  0      0      /usr/bin/ls     
PROC:    bash             50471  0      0      /usr/bin/ls     
PROC:    bash             50471  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    bash             50471  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    ls               50471  0      0      /etc/ld.so.cache
PROC:    ls               50471  0      0      /etc/ld.so.cache
PROC:    ls               50471  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    ls               50471  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    ls               50471  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    ls               50471  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    ls               50471  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    ls               50471  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    ls               50471  0      0      /proc/filesystems
PROC:    ls               50471  0      0      /host/home/ubuntu
PROC:    bash             50473  0      0      /usr/bin/ls     
PROC:    bash             50473  0      0      /usr/bin/ls     
PROC:    bash             50473  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    bash             50473  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    ls               50473  0      0      /etc/ld.so.cache
PROC:    ls               50473  0      0      /etc/ld.so.cache
PROC:    ls               50473  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    ls               50473  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    ls               50473  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    ls               50473  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    ls               50473  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    ls               50473  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    ls               50473  0      0      /proc/filesystems
PROC:    ls               50473  0      0      /host           
PROC:    bash             50474  0      0      /usr/bin/ls     
PROC:    bash             50474  0      0      /usr/bin/ls     
PROC:    bash             50474  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    bash             50474  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    ls               50474  0      0      /etc/ld.so.cache
PROC:    ls               50474  0      0      /etc/ld.so.cache
PROC:    ls               50474  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    ls               50474  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    ls               50474  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    ls               50474  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    ls               50474  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    ls               50474  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    ls               50474  0      0      /proc/filesystems
PROC:    ls               50474  0      0      /host/etc       
PROC:    bash             50475  0      0      /usr/bin/cat    
PROC:    bash             50475  0      0      /usr/bin/cat    
PROC:    bash             50475  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    bash             50475  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    cat              50475  0      0      /etc/ld.so.cache
PROC:    cat              50475  0      0      /etc/ld.so.cache
PROC:    cat              50475  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    cat              50475  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    cat              50475  0      0      /etc/hostname   
PROC:    bash             50477  0      0      /usr/sbin/chroot
PROC:    bash             50477  0      0      /usr/sbin/chroot
PROC:    bash             50477  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    bash             50477  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    chroot           50477  0      0      /etc/ld.so.cache
PROC:    chroot           50477  0      0      /etc/ld.so.cache
PROC:    chroot           50477  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    chroot           50477  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    chroot           50477  0      0      /usr/bin/dash   
PROC:    chroot           50477  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    sh               50477  0      0      /etc/ld.so.cache
PROC:    sh               50477  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    sh               50477  0      0      /dev/tty        
PROC:    sh               50479  0      0      /usr/bin/cat    
PROC:    sh               50479  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    cat              50479  0      0      /etc/ld.so.cache
PROC:    cat              50479  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    cat              50479  0      0      /etc/hostname   
PROC:    sh               50480  0      0      /usr/bin/whoami 
PROC:    sh               50480  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    whoami           50480  0      0      /etc/ld.so.cache
PROC:    whoami           50480  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    whoami           50480  0      0      /etc/nsswitch.conf
PROC:    whoami           50480  0      0      /etc/passwd     
PROC:    sh               50481  0      0      /usr/bin/ls     
PROC:    sh               50481  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    ls               50481  0      0      /etc/ld.so.cache
PROC:    ls               50481  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    ls               50481  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    ls               50481  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.11.0
PROC:    ls               50481  0      0      /               
PROC:    sh               50482  0      0      /usr/bin/ls     
PROC:    sh               50482  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    ls               50482  0      0      /etc/ld.so.cache
PROC:    ls               50482  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    ls               50482  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    ls               50482  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.11.0
PROC:    ls               50482  0      0      /home           
PROC:    sh               50483  0      0      /usr/bin/ls     
PROC:    sh               50483  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    ls               50483  0      0      /etc/ld.so.cache
PROC:    ls               50483  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    ls               50483  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    ls               50483  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.11.0
PROC:    ls               50483  0      0      /home/ubuntu    
PROC:    bash             50275  0      0      /root/.bash_history
PROC:    bash             50275  0      0      /root/.bash_history
PROC:    bash             50275  0      0      /root/.bash_history
PROC:    bash             50275  0      0      /root/.bash_history
PROC:    bash             50275  0      0      /root/.bash_history
PROC:    bash             50275  0      0      /root/.bash_history
PROC:    containerd-shim  50484  0      0      /usr/bin/runc   
PROC:    containerd-shim  50484  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    runc             50484  0      0      /etc/ld.so.cache
PROC:    runc             50484  0      0      /usr/lib/x86_64-linux-gnu/libseccomp.so.2.5.4
PROC:    runc             50484  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    runc             50484  0      0      /sys/kernel/mm/transparent_hugepage/hpage_pmd_size
PROC:    runc             50484  0      0      /usr/bin/runc   
PROC:    runc             50484  0      0      /proc/sys/kernel/cap_last_cap
PROC:    runc             50484  0      0      /run/containerd/io.containerd.runtime.v2.task/moby/d963c147ad7a957951bc21abb0e254a1aad0056ec2b19b3d904b52c3191f2dea/log.json
PROC:    runc             50484  0      0      /proc/cpuinfo   
PROC:    runc             50484  0      0      /proc/50484/mountinfo
PROC:    runc             50484  0      0      /run/docker/runtime-runc/moby/d963c147ad7a957951bc21abb0e254a1aad0056ec2b19b3d904b52c3191f2dea/state.json
PROC:    runc             50484  0      0      /run/docker/runtime-runc/moby
PROC:    runc             50484  0      0      /run/docker/runtime-runc/moby/d963c147ad7a957951bc21abb0e254a1aad0056ec2b19b3d904b52c3191f2dea
PROC     COMM             PID    FD     ERR    FNAME           
PROC:    bash             51088  0      0      /usr/bin/mkdir  
PROC:    bash             51088  0      0      /usr/bin/mkdir  
PROC:    bash             51088  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    bash             51088  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    mkdir            51088  0      0      /etc/ld.so.cache
PROC:    mkdir            51088  0      0      /etc/ld.so.cache
PROC:    mkdir            51088  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    mkdir            51088  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    mkdir            51088  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    mkdir            51088  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    mkdir            51088  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    mkdir            51088  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    mkdir            51088  0      0      /proc/filesystems
PROC:    bash             51091  0      0      /usr/bin/mount  
PROC:    bash             51091  0      0      /usr/bin/mount  
PROC:    bash             51091  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    bash             51091  0      0      /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
PROC:    mount            51091  0      0      /etc/ld.so.cache
PROC:    mount            51091  0      0      /etc/ld.so.cache
PROC:    mount            51091  0      0      /usr/lib/x86_64-linux-gnu/libmount.so.1.1.0
PROC:    mount            51091  0      0      /usr/lib/x86_64-linux-gnu/libmount.so.1.1.0
PROC:    mount            51091  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    mount            51091  0      0      /usr/lib/x86_64-linux-gnu/libselinux.so.1
PROC:    mount            51091  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    mount            51091  0      0      /usr/lib/x86_64-linux-gnu/libc.so.6
PROC:    mount            51091  0      0      /usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0
PROC:    mount            51091  0      0      /usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0
PROC:    mount            51091  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    mount            51091  0      0      /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
PROC:    mount            51091  0      0      /proc/filesystems
PROC:    mount            51091  0      0      /dev/sda3       
PROC:    mount            51091  0      0      /sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda/sda3
PROC:    mount            51091  0      0      /sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda/sda3
PROC:    mount            51091  0      0      /sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda/dev
PROC:    mount            51091  0      0      /sys/devices/pci0000:00/0000:00:10.0/host32/target32:0:0/32:0:0:0/block/sda
PROC:    mount            51091  0      0      /dev/sda        
